time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2020-01-02 04:00:00+00:00,0.67216,0.67243,0.67136,0.67217,4256,8,0,NZDUSD,H4
2020-01-02 08:00:00+00:00,0.67217,0.67247,0.67068,0.6708,5299,8,0,NZDUSD,H4
2020-01-02 12:00:00+00:00,0.6708,0.671,0.6684,0.67009,6338,7,0,NZDUSD,H4
2020-01-02 16:00:00+00:00,0.67012,0.67131,0.6684,0.66875,6841,6,0,NZDUSD,H4
2020-01-02 20:00:00+00:00,0.66875,0.66999,0.6685,0.66967,3323,7,0,NZDUSD,H4
2020-01-03 00:00:00+00:00,0.66966,0.66999,0.6682,0.66823,4940,7,0,NZDUSD,H4
2020-01-03 04:00:00+00:00,0.66823,0.66874,0.6663,0.6668,6901,7,0,NZDUSD,H4
2020-01-03 08:00:00+00:00,0.6668,0.66731,0.66487,0.66493,6791,6,0,NZDUSD,H4
2020-01-03 12:00:00+00:00,0.66493,0.66697,0.66437,0.66601,6288,8,0,NZDUSD,H4
2020-01-03 16:00:00+00:00,0.66602,0.66743,0.66582,0.66708,6353,6,0,NZDUSD,H4
2020-01-03 20:00:00+00:00,0.66708,0.66708,0.66608,0.66608,2666,6,0,NZDUSD,H4
2020-01-06 00:00:00+00:00,0.66565,0.66653,0.66507,0.66559,6507,6,0,NZDUSD,H4
2020-01-06 04:00:00+00:00,0.66559,0.66613,0.66484,0.66494,5609,8,0,NZDUSD,H4
2020-01-06 08:00:00+00:00,0.66495,0.66714,0.66437,0.66708,6773,7,0,NZDUSD,H4
2020-01-06 12:00:00+00:00,0.66708,0.66797,0.66663,0.66717,4993,8,0,NZDUSD,H4
2020-01-06 16:00:00+00:00,0.66718,0.66728,0.66504,0.667,4730,7,0,NZDUSD,H4
2020-01-06 20:00:00+00:00,0.667,0.66737,0.66605,0.66727,1927,8,0,NZDUSD,H4
2020-01-07 00:00:00+00:00,0.66727,0.6674,0.66577,0.66714,4381,8,0,NZDUSD,H4
2020-01-07 04:00:00+00:00,0.66714,0.66787,0.66587,0.66594,3747,8,0,NZDUSD,H4
2020-01-07 08:00:00+00:00,0.66594,0.66682,0.66455,0.66506,6349,8,0,NZDUSD,H4
