time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2020-01-02 00:00:00+00:00,0.67216,0.67247,0.6684,0.66967,26057,6,0,NZDUSD,D1
2020-01-03 00:00:00+00:00,0.66966,0.66999,0.66437,0.66608,33939,6,0,NZDUSD,D1
2020-01-06 00:00:00+00:00,0.66565,0.66797,0.66437,0.66727,30539,6,0,NZDUSD,D1
2020-01-07 00:00:00+00:00,0.66727,0.66787,0.66245,0.66392,27173,8,0,NZDUSD,D1
2020-01-08 00:00:00+00:00,0.66384,0.66718,0.66168,0.6644,42712,7,0,NZDUSD,D1
2020-01-09 00:00:00+00:00,0.66432,0.66578,0.65995,0.66134,26129,7,0,NZDUSD,D1
2020-01-10 00:00:00+00:00,0.66134,0.66444,0.66011,0.66337,28060,7,0,NZDUSD,D1
2020-01-13 00:00:00+00:00,0.66369,0.66523,0.66199,0.66287,25031,7,0,NZDUSD,D1
2020-01-14 00:00:00+00:00,0.66287,0.66334,0.66029,0.66102,25432,7,0,NZDUSD,D1
2020-01-15 00:00:00+00:00,0.66103,0.66202,0.65832,0.66153,23889,7,0,NZDUSD,D1
2020-01-16 00:00:00+00:00,0.66155,0.66647,0.66119,0.66335,25569,7,0,NZDUSD,D1
2020-01-17 00:00:00+00:00,0.66336,0.665,0.66067,0.6609,20905,7,0,NZDUSD,D1
2020-01-20 00:00:00+00:00,0.66102,0.66238,0.65916,0.66053,15219,7,0,NZDUSD,D1
2020-01-21 00:00:00+00:00,0.66052,0.66147,0.65871,0.65945,24712,7,0,NZDUSD,D1
2020-01-22 00:00:00+00:00,0.65944,0.66101,0.65807,0.6587,19393,8,0,NZDUSD,D1
2020-01-23 00:00:00+00:00,0.65882,0.66221,0.65805,0.66153,24854,8,0,NZDUSD,D1
2020-01-24 00:00:00+00:00,0.66154,0.66286,0.65981,0.66077,20227,8,0,NZDUSD,D1
2020-01-27 00:00:00+00:00,0.65815,0.65956,0.65417,0.65431,23499,7,0,NZDUSD,D1
2020-01-28 00:00:00+00:00,0.65431,0.65497,0.65203,0.65441,18870,7,0,NZDUSD,D1
2020-01-29 00:00:00+00:00,0.65441,0.65537,0.65052,0.65248,19124,7,0,NZDUSD,D1
2020-01-30 00:00:00+00:00,0.65248,0.65295,0.64795,0.64837,22424,7,0,NZDUSD,D1
2020-01-31 00:00:00+00:00,0.64837,0.64946,0.64531,0.64628,32624,7,0,NZDUSD,D1
2020-02-03 00:00:00+00:00,0.64671,0.64765,0.64521,0.64596,37058,7,0,NZDUSD,D1
2020-02-04 00:00:00+00:00,0.64594,0.65013,0.6449,0.6485,35810,7,0,NZDUSD,D1
2020-02-05 00:00:00+00:00,0.64849,0.65024,0.64688,0.64726,33275,7,0,NZDUSD,D1
2020-02-06 00:00:00+00:00,0.64727,0.64834,0.64535,0.64563,28297,7,0,NZDUSD,D1
2020-02-07 00:00:00+00:00,0.64551,0.64634,0.63966,0.64012,32957,7,0,NZDUSD,D1
2020-02-10 00:00:00+00:00,0.64026,0.64169,0.63815,0.63827,37781,7,0,NZDUSD,D1
