time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2020-01-02 04:00:00+00:00,1.3209,1.32177,1.3202099999999999,1.32134,4677,3,0,GBPUSD,H4
2020-01-02 08:00:00+00:00,1.32134,1.32305,1.32061,1.32139,9789,2,0,GBPUSD,H4
2020-01-02 12:00:00+00:00,1.32139,1.32146,1.31712,1.31762,10018,3,0,GBPUSD,H4
2020-01-02 16:00:00+00:00,1.31762,1.31943,1.3115,1.31341,15712,2,0,GBPUSD,H4
2020-01-02 20:00:00+00:00,1.31341,1.31455,1.3124799999999999,1.31363,8720,2,0,GBPUSD,H4
2020-01-03 00:00:00+00:00,1.31363,1.31599,1.31329,1.31376,6007,2,0,GBPUSD,H4
2020-01-03 04:00:00+00:00,1.31376,1.3143500000000001,1.31156,1.31211,8263,3,0,GBPUSD,H4
2020-01-03 08:00:00+00:00,1.31211,1.31238,1.3066200000000001,1.30676,13287,2,0,GBPUSD,H4
2020-01-03 12:00:00+00:00,1.30676,1.3109600000000001,1.30532,1.3072300000000001,12452,2,0,GBPUSD,H4
2020-01-03 16:00:00+00:00,1.30721,1.30987,1.3066,1.3087900000000001,11928,3,0,GBPUSD,H4
2020-01-03 20:00:00+00:00,1.3087900000000001,1.30898,1.3070599999999999,1.30743,7858,2,0,GBPUSD,H4
2020-01-06 00:00:00+00:00,1.30781,1.3088,1.30625,1.3078699999999999,5385,3,0,GBPUSD,H4
2020-01-06 04:00:00+00:00,1.3078699999999999,1.30902,1.3078699999999999,1.30809,3946,3,0,GBPUSD,H4
2020-01-06 08:00:00+00:00,1.30807,1.31484,1.3063500000000001,1.3142800000000001,13309,2,0,GBPUSD,H4
2020-01-06 12:00:00+00:00,1.3142800000000001,1.3174000000000001,1.31346,1.31402,11859,2,0,GBPUSD,H4
2020-01-06 16:00:00+00:00,1.3140100000000001,1.31741,1.3133,1.3159,10439,2,0,GBPUSD,H4
2020-01-06 20:00:00+00:00,1.31588,1.3168199999999999,1.31552,1.3168199999999999,5246,2,0,GBPUSD,H4
2020-01-07 00:00:00+00:00,1.31684,1.31783,1.31647,1.31715,4990,2,0,GBPUSD,H4
2020-01-07 04:00:00+00:00,1.3171599999999999,1.31758,1.3153299999999999,1.31543,4321,2,0,GBPUSD,H4
2020-01-07 08:00:00+00:00,1.31547,1.32119,1.3140800000000001,1.3173,12247,2,0,GBPUSD,H4
2020-01-07 12:00:00+00:00,1.31726,1.31738,1.31021,1.31179,14380,2,0,GBPUSD,H4
2020-01-07 16:00:00+00:00,1.31178,1.31393,1.30948,1.31272,12771,0,0,GBPUSD,H4
2020-01-07 20:00:00+00:00,1.31272,1.31371,1.31135,1.31203,7028,1,0,GBPUSD,H4
2020-01-08 00:00:00+00:00,1.3118,1.31263,1.31048,1.31169,7859,1,0,GBPUSD,H4
2020-01-08 04:00:00+00:00,1.31169,1.31398,1.31158,1.31175,7391,1,0,GBPUSD,H4
2020-01-08 08:00:00+00:00,1.31175,1.31694,1.311,1.31199,12078,1,0,GBPUSD,H4
2020-01-08 12:00:00+00:00,1.312,1.31357,1.30801,1.3121800000000001,15388,0,0,GBPUSD,H4
2020-01-08 16:00:00+00:00,1.3121800000000001,1.3139,1.30826,1.31047,15108,0,0,GBPUSD,H4
2020-01-08 20:00:00+00:00,1.31048,1.3106,1.30917,1.30938,7436,0,0,GBPUSD,H4
2020-01-09 00:00:00+00:00,1.30937,1.3114,1.30935,1.31117,5218,1,0,GBPUSD,H4
2020-01-09 04:00:00+00:00,1.31117,1.3118699999999999,1.31041,1.31165,3414,1,0,GBPUSD,H4
2020-01-09 08:00:00+00:00,1.31161,1.31234,1.3017400000000001,1.30274,13648,0,0,GBPUSD,H4
2020-01-09 12:00:00+00:00,1.3027199999999999,1.3069,1.3013,1.3052000000000001,16078,0,0,GBPUSD,H4
2020-01-09 16:00:00+00:00,1.30521,1.30686,1.30331,1.30613,10863,0,0,GBPUSD,H4
2020-01-09 20:00:00+00:00,1.30612,1.30676,1.3054000000000001,1.30659,6899,0,0,GBPUSD,H4
2020-01-10 00:00:00+00:00,1.30659,1.30725,1.30597,1.30631,3875,0,0,GBPUSD,H4
2020-01-10 04:00:00+00:00,1.30631,1.30833,1.3060100000000001,1.30822,3907,0,0,GBPUSD,H4
2020-01-10 08:00:00+00:00,1.30823,1.30914,1.3048,1.30676,10156,0,0,GBPUSD,H4
2020-01-10 12:00:00+00:00,1.30679,1.3096700000000001,1.305,1.30692,12383,0,0,GBPUSD,H4
2020-01-10 16:00:00+00:00,1.30692,1.30779,1.30422,1.30616,13305,0,0,GBPUSD,H4
2020-01-10 20:00:00+00:00,1.30612,1.30641,1.30534,1.30637,4916,0,0,GBPUSD,H4
2020-01-13 00:00:00+00:00,1.3036400000000001,1.30453,1.3032,1.30388,3289,0,0,GBPUSD,H4
2020-01-13 04:00:00+00:00,1.30388,1.30411,1.3025,1.30327,3966,1,0,GBPUSD,H4
2020-01-13 08:00:00+00:00,1.30327,1.30328,1.2965,1.29726,11843,0,0,GBPUSD,H4
2020-01-13 12:00:00+00:00,1.29726,1.29935,1.29609,1.2984,11698,0,0,GBPUSD,H4
2020-01-13 16:00:00+00:00,1.29839,1.29989,1.29745,1.29951,11154,0,0,GBPUSD,H4
2020-01-13 20:00:00+00:00,1.29951,1.30031,1.29853,1.29867,5514,0,0,GBPUSD,H4
2020-01-14 00:00:00+00:00,1.29867,1.30004,1.29843,1.29912,5486,1,0,GBPUSD,H4
2020-01-14 04:00:00+00:00,1.29913,1.30023,1.2988,1.29886,3698,0,0,GBPUSD,H4
2020-01-14 08:00:00+00:00,1.29892,1.29939,1.29541,1.29721,9502,0,0,GBPUSD,H4
2020-01-14 12:00:00+00:00,1.29721,1.30139,1.2967,1.2989899999999999,13013,0,0,GBPUSD,H4
2020-01-14 16:00:00+00:00,1.2989899999999999,1.30248,1.2987199999999999,1.30212,15073,0,0,GBPUSD,H4
2020-01-14 20:00:00+00:00,1.30212,1.3033000000000001,1.30156,1.30157,6733,0,0,GBPUSD,H4
2020-01-15 00:00:00+00:00,1.30151,1.30244,1.30137,1.30234,4274,0,0,GBPUSD,H4
2020-01-15 04:00:00+00:00,1.30234,1.3033299999999999,1.30183,1.30322,3653,0,0,GBPUSD,H4
2020-01-15 08:00:00+00:00,1.30322,1.30423,1.29848,1.29915,10402,0,0,GBPUSD,H4
